Unnamed: 0,leftEar_x,leftEar_y,leftEar_p,leftShoulder_x,leftShoulder_y,leftShoulder_p,neck_x,neck_y,neck_p,nose_x,nose_y,nose_p,rightEar_x,rightEar_y,rightEar_p,rightShoulder_x,rightShoulder_y,rightShoulder_p,spineLower_x,spineLower_y,spineLower_p,spineMid_x,spineMid_y,spineMid_p,spineUpper_x,spineUpper_y,spineUpper_p,tailBase_x,tailBase_y,tailBase_p,Movement_leftEar,Movement_leftShoulder,Movement_neck,Movement_nose,Movement_rightEar,Movement_rightShoulder,Movement_spineLower,Movement_spineMid,Movement_spineUpper,Movement_tailBase,All_bp_movements_Animal_1_sum,All_bp_movements_Animal_1_mean,All_bp_movements_Animal_1_min,All_bp_movements_Animal_1_max,Mean_All_bp_movements_Animal_1_mean_2,Sum_All_bp_movements_Animal_1_mean_2,Mean_All_bp_movements_Animal_1_mean_5,Sum_All_bp_movements_Animal_1_mean_5,Mean_All_bp_movements_Animal_1_mean_6,Sum_All_bp_movements_Animal_1_mean_6,Mean_All_bp_movements_Animal_1_mean_7.5,Sum_All_bp_movements_Animal_1_mean_7.5,Mean_All_bp_movements_Animal_1_mean_15,Sum_All_bp_movements_Animal_1_mean_15,Sum_probabilities,Mean_probabilities,Low_prob_detections_0.1,Low_prob_detections_0.5,Low_prob_detections_0.75,kin_spine_x,kin_spine_y,kin_speed_px_s,kin_head_angle_deg,kin_turning_rate_deg,kin_move_turn_angle_deg,kin_nose_x,kin_nose_y,kin_spine_lower_x,kin_spine_lower_y,kin_left_shoulder_x,kin_left_shoulder_y,kin_right_shoulder_x,kin_right_shoulder_y,kin_tailbase_x,kin_tailbase_y,kin_head_spine_angle_deg
29,617.855,172.28102,0.88353395,659.4952,183.23155,0.93377125,661.40314,158.3171,1.0,669.78625,169.7813,0.8429876,692.8292,167.3331,0.85322535,699.4479,187.70866,0.8380203,703.1462,150.50621,0.65656406,748.5363,168.36528,0.948411,786.4101,229.06952,0.963953,796.81,393.52322,0.86226267,0.27312055,0.24764138,0.19809918,0.18282562,0.16743807,0.17751428,0.16746403,0.14223225,0.16404866,0.17299043,1.8933746,0.18933746,0.14223225,0.27312055,0.1891951709985733,0.3783903419971466,0.1568164765834808,0.7840823829174042,0.1490210977693399,0.8941265866160393,0.1381791457533836,0.9672540202736856,0.1182447329163551,1.773670993745327,8.782729,0.8782729,0,0,1,692.8292,167.3331,190.26917623117723,177.97410572063856,4.02235956519965,8.93218315358052,617.855,172.28102,786.4101,229.06952,699.4479,187.70866,703.1462,150.50621,796.81,393.52322,37.18906368451962
30,610.80383,166.03499,1.0,651.4801,182.02487,0.84540164,657.04675,156.1545,1.0,662.8763,168.87686,0.8518052,685.39276,165.97678,0.86316186,689.4484,187.6183,0.8339358,694.6169,150.46333,0.7880261,739.58044,168.36528,0.9249291,779.7544,228.84276,0.99677706,799.56305,393.3386,0.8498619,0.31399152,0.27018002,0.16212106,0.23229705,0.2519713,0.33332863,0.2843135,0.29852906,0.22198541,0.09197453,2.4606922,0.24606922,0.09197453,0.33332863,0.2177033424377441,0.4354066848754883,0.1804526299238205,0.9022631496191024,0.1716919342676798,1.030151605606079,0.1628851156149591,1.1401958093047142,0.1270096525549888,1.905144788324833,8.953899,0.8953899,0,0,0,685.39276,165.97678,210.68107339548288,-175.9793975005171,353.95350322115564,7.412347394234615,610.80383,166.03499,779.7544,228.84276,689.4484,187.6183,694.6169,150.46333,799.56305,393.3386,33.717215337960205
31,602.54034,162.15839,0.9563831,643.83057,179.4577,0.9536512,648.1171,153.64081,0.9656867,655.1231,166.68463,0.85181373,677.0132,165.88881,0.9331241,682.0201,187.33961,0.8140349,690.0216,148.21806,0.8762207,731.1289,170.36986,0.8976347,774.4785,227.86232,0.9698624,800.14954,392.45255,0.8866046,0.3042537,0.26896048,0.3092228,0.26857147,0.27933463,0.2477857,0.17048232,0.28953376,0.17887351,0.035418868,2.3524375,0.23524375,0.035418868,0.3092228,0.2406564876437187,0.4813129752874374,0.2042005568742752,1.021002784371376,0.1895844837029775,1.137506902217865,0.1807707654578345,1.2653953582048416,0.1325005029638608,1.9875075444579124,9.105016,0.9105016,0,0,0,677.0132,165.88881,224.12725445080693,-174.2273536061399,1.7520438943772092,9.735071585112005,602.54034,162.15839,774.4785,227.86232,682.0201,187.33961,690.0216,148.21806,800.14954,392.45255,29.58271797485169
32,595.70404,157.83098,0.95548946,633.9431,177.18486,0.8095199,641.8919,150.43259,0.9929885,647.22894,164.14154,0.92148876,670.5839,163.47537,0.90773904,671.2528,185.67938,0.7987024,682.10187,147.58559,0.9035709,725.43964,171.21402,0.89759743,770.6226,227.7693,0.9727166,800.14954,391.3742,0.92570525,0.2696943,0.3381773,0.23344295,0.27645603,0.22891062,0.36315063,0.2648318,0.19171855,0.12856726,0.035944622,2.330894,0.2330894,0.035944622,0.36315063,0.2341665774583816,0.4683331549167633,0.2185585439205169,1.0927927196025848,0.2090153644482294,1.2540921866893768,0.1957994720765522,1.3705963045358658,0.1397557988762855,2.0963369831442837,9.085518,0.9085518,0,0,0,670.5839,163.47537,234.62337027323173,-171.94007388769512,2.287279718444779,19.97376746072265,595.70404,157.83098,770.6226,227.7693,671.2528,185.67938,682.10187,147.58559,800.14954,391.3742,28.417710670474765
33,590.4362,150.31152,0.9797444,625.23944,172.35754,0.9018022,634.2702,147.31032,0.9129312,637.22327,159.89456,0.9625502,660.81354,162.69308,0.97334146,660.3381,185.05884,0.80121773,675.96765,146.084,0.9208152,717.9441,171.63997,0.9194518,765.11346,224.23184,1.0,800.14954,388.56067,0.90609497,0.30603588,0.33175784,0.274548,0.36232334,0.3267218,0.36441198,0.21051095,0.25025457,0.21823642,0.093784586,2.7385855,0.27385855,0.093784586,0.36441198,0.2534739747643471,0.5069479495286942,0.235519677400589,1.177598387002945,0.2277752111355463,1.3666512668132782,0.2182786762714386,1.5279507339000702,0.1506683339675267,2.2600250095129013,9.277948,0.9277948,0,0,0,660.81354,162.69308,217.5273425573096,-166.38591124300362,5.554162644691502,15.997479591105089,590.4362,150.31152,765.11346,224.23184,660.3381,185.05884,675.96765,146.084,800.14954,388.56067,20.563343347920355
34,582.8258,146.2297,1.0,617.8017,171.10689,0.85913825,630.8759,145.38289,0.9190115,631.3234,159.19044,0.92498016,654.0801,162.07745,0.93781114,649.888,184.31985,0.8851393,669.64496,145.77565,0.89985824,711.13245,173.44368,0.9362162,761.4916,221.22849,1.0,796.90094,382.8193,0.9496487,0.28786498,0.25140533,0.13011178,0.19805698,0.2253848,0.34920564,0.21100691,0.23488031,0.15683755,0.21989045,2.2646446,0.22646447,0.13011178,0.34920564,0.2501615062355995,0.500323012471199,0.2429450780153274,1.2147253900766373,0.2340104753772417,1.4040628522634506,0.2275879617248262,1.593115732073784,0.1597784693042437,2.396677039563656,9.311804,0.93118036,0,0,0,654.0801,162.07745,228.26267563980176,-163.85786570129278,2.5280455417108385,0.6474520697390862,582.8258,146.2297,761.4916,221.22849,649.888,184.31985,669.64496,145.77565,796.90094,382.8193,16.302261359738363
35,577.7702,140.273,0.9639464,610.9802,166.90555,0.92802733,625.4264,139.6262,1.0,624.2212,155.32172,0.9139997,649.70874,159.57025,0.898932,642.76245,182.68109,0.888807,662.3959,144.32063,0.91382754,702.1782,173.44368,0.93109703,754.0453,216.41693,1.0,796.90094,374.6227,0.9107085,0.26043025,0.2670492,0.26423204,0.26958567,0.16797705,0.24371888,0.24645554,0.29847413,0.29551888,0.2732198,2.5866616,0.25866616,0.16797705,0.29847413,0.2425653114914894,0.4851306229829788,0.2454644650220871,1.2273223251104357,0.2455652579665184,1.4733915477991104,0.2375327157122748,1.6627290099859238,0.1714008445541064,2.571012668311596,9.349345,0.9349345,0,0,0,649.70874,159.57025,248.46875609070904,-162.18557892286032,1.6722867784324649,24.612576159529382,577.7702,140.273,754.0453,216.41693,642.76245,182.68109,662.3959,144.32063,796.90094,374.6227,13.56741030765123
36,568.35486,138.86046,0.95463127,603.0085,162.89885,0.9180392,614.999,137.02501,1.0,616.8911,151.66219,0.8810217,640.26154,156.05801,0.9555675,632.9999,179.34811,0.8922642,653.5,139.81078,0.89222133,693.97626,173.44368,0.9662954,745.4364,210.53426,1.0,796.90094,363.5615,0.92518085,0.3173571,0.2974004,0.35823056,0.27309382,0.33596542,0.3438614,0.33245784,0.27339885,0.347561,0.36870727,3.2480335,0.32480335,0.27309382,0.36870727,0.2917347550392151,0.5834695100784302,0.263376384973526,1.31688192486763,0.2586876129110654,1.5521256774663923,0.2568849857364382,1.7981949001550674,0.1881754393378893,2.8226315900683403,9.3852215,0.93852216,0,0,0,640.26154,156.05801,260.91304816764426,-164.7246673477418,2.5390884248814984,9.44267886006868,568.35486,138.86046,745.4364,210.53426,632.9999,179.34811,653.5,139.81078,796.90094,363.5615,13.931817929684856
37,559.8242,136.09898,0.94142526,592.47003,156.85156,0.86495733,603.4371,133.38908,0.9281888,606.4789,146.9453,0.94186574,630.735,152.20709,0.9114124,622.46747,173.1762,0.8707636,644.94745,135.7976,0.95250016,683.65564,170.73329,0.99355626,735.61255,201.07373,1.0,802.2519,347.64038,0.9790306,0.29888228,0.40500844,0.4040059,0.38102728,0.3425148,0.40691832,0.31491032,0.35568613,0.45461783,0.5598755,3.9234467,0.39234465,0.29888228,0.5598755,0.3585740029811859,0.7171480059623718,0.2952274352312088,1.476137176156044,0.2848710964123408,1.7092265784740448,0.2777814758675439,1.9444703310728075,0.2105195716023445,3.157793574035168,9.3837,0.93837005,0,0,0,630.735,152.20709,303.9836350442933,-166.68870069539196,1.964033347650144,1.61655590889866,559.8242,136.09898,735.61255,201.07373,622.46747,173.1762,644.94745,135.7976,802.2519,347.64038,12.184558100870298
38,548.8503,133.13426,0.98938733,580.50934,153.21143,0.94049215,592.4437,128.91635,0.8823978,593.58154,141.8141,0.9074934,619.4487,149.27893,0.93630254,610.38385,170.15627,0.8575163,631.4737,132.57689,0.9360738,670.3996,163.21164,1.0,729.7605,193.36877,0.99958,808.64636,331.14957,0.92762023,0.37891203,0.41674504,0.3956135,0.46268603,0.38866392,0.41517574,0.4617781,0.50804406,0.32251245,0.58957255,4.3397036,0.43397036,0.32251245,0.58957255,0.413157507777214,0.8263150155544281,0.3272497981786728,1.636248990893364,0.3183512563506762,1.910107538104057,0.3061709914888654,2.143196940422058,0.2345757668217023,3.518636502325535,9.3768635,0.9376863,0,0,0,619.4487,149.27893,344.8942650440243,-168.09921004630172,1.4105093509097628,7.465791704643286,548.8503,133.13426,729.7605,193.36877,610.38385,170.15627,631.4737,132.57689,808.64636,331.14957,8.904701052852312
39,536.3345,127.50053,0.90776557,567.276,148.6389,0.95262784,579.84174,123.139046,0.9805076,582.87244,137.5547,0.90184665,607.41144,142.35764,0.8735856,604.5493,166.52061,0.91751474,617.68994,126.64519,0.8847234,660.1675,152.46825,0.97782785,723.53235,185.5895,0.9567939,813.7567,317.41718,0.97907305,0.45751068,0.46670145,0.4621056,0.38416928,0.46284235,0.2291524,0.5001966,0.49454436,0.33217642,0.48841494,4.277814,0.4277814,0.2291524,0.5001966,0.4308758825063705,0.8617517650127411,0.3675131857395172,1.837565928697586,0.344005065659682,2.064030393958092,0.3339841344526836,2.337888941168785,0.2557582467794418,3.836373701691628,9.332266,0.9332266,0,0,0,607.41144,142.35764,323.7475450265722,-167.30063145694012,0.7985785893615969,15.354094186464955,536.3345,127.50053,723.53235,185.5895,604.5493,166.52061,617.68994,126.64519,813.7567,317.41718,8.613858544363518
40,526.86,121.94055,0.9647175,559.3414,144.02695,0.80624133,569.25385,118.90353,0.9712187,573.354,133.35742,0.9274514,597.2923,135.9749,0.9309302,595.1482,160.28651,0.9103547,607.8536,120.338264,0.7981051,648.16296,142.39551,0.9087513,714.7019,181.51622,0.93972826,817.2352,303.89676,0.91512346,0.36618033,0.30592027,0.38012138,0.34675917,0.39879864,0.3760099,0.38948876,0.5223542,0.3241541,0.46535736,3.875144,0.3875144,0.30592027,0.5223542,0.4076479077339172,0.8152958154678345,0.3932828366756439,1.96641418337822,0.3708467235167821,2.2250803411006927,0.3502206866230283,2.4515448063611984,0.2730666438738505,4.095999658107758,9.072622,0.9072622,0,0,0,597.2923,135.9749,339.2286221032401,-165.725928985722,1.5747024712181314,2.343851179423817,526.86,121.94055,714.7019,181.51622,595.1482,160.28651,607.8536,120.338264,817.2352,303.89676,9.931316236300864
41,517.52527,116.03063,1.0,549.8148,140.374,1.0,563.76965,113.70749,0.9165519,566.74475,128.34291,0.8841074,592.3037,131.32942,0.8694315,591.46814,154.05202,0.8387275,600.39417,118.101524,0.82465595,642.5912,136.34325,0.91107947,704.1531,180.21077,0.96475154,826.1843,297.10806,0.83402497,0.36827537,0.34009677,0.25182703,0.27654123,0.22722103,0.24131986,0.25958478,0.2742152,0.35430995,0.3744221,2.9678133,0.29678133,0.22722103,0.3744221,0.3421478718519211,0.6842957437038422,0.3876784324645996,1.938392162322998,0.3771992524464925,2.263195514678955,0.360265953200204,2.521861672401428,0.2850851247708003,4.276276871562004,9.04333,0.904333,0,0,0,592.3037,131.32942,304.290505497956,-164.33696244463437,1.3889665410876262,10.71827527498382,517.52527,116.03063,704.1531,180.21077,591.46814,154.05202,600.39417,118.101524,826.1843,297.10806,12.044202332550888
42,511.34692,106.940575,0.9894548,542.504,133.43114,0.91141975,555.9237,107.01308,1.0,557.36383,121.537636,0.82777363,581.114,125.10887,0.8796156,581.4446,149.20045,0.9390051,593.70276,109.62935,0.85123867,633.76196,129.74991,0.98334104,693.2293,178.58936,1.0,830.58044,282.65475,0.9082668,0.36636513,0.33607358,0.34379262,0.38631228,0.42675072,0.37119836,0.35986522,0.3673135,0.36811483,0.5035694,3.8293555,0.38293555,0.33607358,0.5035694,0.3398584425449371,0.6797168850898743,0.3857966125011444,1.928983062505722,0.3868879526853561,2.321327716112137,0.3780187240668705,2.646131068468094,0.29986086388429,4.497912958264351,9.290116,0.92901164,0,0,0,581.114,125.10887,302.50043514647365,-160.67207214422768,3.6648903004066815,13.889863368147443,511.34692,106.940575,693.2293,178.58936,581.4446,149.20045,593.70276,109.62935,830.58044,282.65475,10.905353324076064
43,503.42892,100.86441,1.0,532.63605,128.48041,0.9615269,547.2798,102.64298,0.88669497,550.525,117.31658,0.96635383,576.6958,121.99873,0.8448145,572.3181,144.9257,0.8614911,584.7332,108.32262,0.7834232,625.72577,129.33339,0.90647167,681.3565,178.26216,1.0,830.58044,267.76843,0.9086555,0.33269018,0.36800778,0.32286066,0.26788586,0.18010356,0.3359329,0.302141,0.2682327,0.39591032,0.49621072,3.269976,0.32699758,0.18010356,0.49621072,0.3549665659666061,0.7099331319332123,0.3644020557403564,1.8220102787017824,0.3759967734416325,2.2559806406497955,0.3783321848937443,2.6483252942562103,0.3090571771065394,4.635857656598091,9.119431,0.9119431,0,0,0,576.6958,121.99873,320.4938702547017,-158.08282752146255,2.589244622765136,6.072873440735808,503.42892,100.86441,681.3565,178.26216,572.3181,144.9257,584.7332,108.32262,830.58044,267.76843,12.170997746690842
44,495.37286,91.832214,1.0,520.95013,122.37109,0.89955217,536.46405,97.34016,0.9425564,537.9009,112.60339,0.90009373,564.45746,115.96061,0.95843565,559.4885,136.55202,0.8514222,576.64874,103.36287,0.77256286,613.5701,129.33339,0.8625185,671.2419,177.12874,0.9869613,830.58044,258.84137,0.8849848,0.40343067,0.4395506,0.401525,0.449176,0.45489433,0.5106825,0.3161536,0.405188,0.33926433,0.29756877,4.0174336,0.40174335,0.29756877,0.5106825,0.3643704652786255,0.728740930557251,0.3591944456100464,1.795972228050232,0.3706256051858266,2.22375363111496,0.3796748561518533,2.657723993062973,0.323217569788297,4.848263546824455,9.059088,0.90590876,0,0,0,564.45746,115.96061,327.9370866184228,-151.6004521008588,6.482375420603745,8.882586011638365,495.37286,91.832214,671.2419,177.12874,559.4885,136.55202,576.64874,103.36287,830.58044,258.84137,10.552692353715983
45,481.70105,86.37088,1.0,510.29178,118.18066,0.86823505,526.17065,93.0953,1.0,525.2497,108.1707,0.9072532,548.6939,113.806755,0.9970554,541.6182,135.89227,0.8839233,563.43005,99.79537,1.0,602.0288,129.33339,0.9024284,662.5275,176.90752,1.0,813.4622,257.22678,0.9013461,0.4907417,0.3817508,0.37114364,0.44684228,0.5303338,0.5960825,0.4563877,0.3847107,0.2905721,0.57314,4.5217056,0.45217055,0.2905721,0.5960825,0.4269569516181946,0.8539139032363892,0.3721256732940673,1.860628366470337,0.3746904631455739,2.248142778873444,0.3822748831340244,2.6759241819381714,0.3369576583305995,5.054364874958992,9.460242,0.94602424,0,0,0,548.6939,113.806755,287.35263266444963,-152.1914969029615,0.5910448021026866,18.480278978955017,481.70105,86.37088,662.5275,176.90752,541.6182,135.89227,563.43005,99.79537,813.4622,257.22678,6.729895240087917
46,473.57635,82.88688,1.0,502.1846,111.18424,0.9539627,517.4706,89.08471,0.8989395,518.61505,103.85723,0.9680711,541.8281,110.36488,0.9019761,531.34686,132.34746,0.8945102,554.7595,94.83119,0.95195884,591.6327,129.52686,0.9420162,655.22815,171.46567,1.0,807.68427,253.14455,0.9447642,0.29467294,0.3569565,0.3193328,0.26378548,0.25600666,0.36219487,0.3330352,0.34659725,0.30348828,0.23581856,3.0718884,0.30718884,0.23581856,0.36219487,0.3796796947717666,0.7593593895435333,0.3742071747779846,1.871035873889923,0.3613028675317764,2.1678172051906586,0.3650473739419664,2.5553316175937653,0.3417539974053701,5.126309961080551,9.456199,0.9456199,0,0,0,541.8281,110.36488,291.80571842945056,-154.55586117378144,2.364364270819948,18.844536949759775,473.57635,82.88688,655.22815,171.46567,531.34686,132.34746,554.7595,94.83119,807.68427,253.14455,6.386513221005688
47,466.16168,79.43386,0.96546346,495.99924,109.24962,0.7924682,510.91443,85.24534,0.97650176,510.82278,101.602615,0.9167304,535.6925,109.92529,0.9120877,522.51764,131.24852,0.87032515,550.39,92.89857,0.9202825,583.1801,129.52686,0.90219843,648.3119,167.92677,0.9967496,800.0472,250.7035,0.935254,0.27264282,0.21602853,0.25325415,0.27039623,0.20504493,0.29657838,0.1592609,0.28175253,0.25896895,0.26725715,2.4811845,0.24811845,0.1592609,0.29657838,0.2776536419987678,0.5553072839975357,0.3472437530755997,1.7362187653779984,0.3531923865278562,2.119154319167137,0.3451336643525532,2.4159356504678726,0.3427559336026509,5.141339004039764,9.188061,0.9188061,0,0,0,535.6925,109.92529,256.1495940362144,-154.46904026721725,0.0868209065641849,22.52697813069238,466.16168,79.43386,648.3119,167.92677,522.51764,131.24852,550.39,92.89857,800.0472,250.7035,3.57052080870322
48,459.79138,74.32608,1.0,490.0384,106.38515,0.8165126,505.5758,84.740845,0.95243394,504.39978,100.07291,0.97514284,529.90314,108.742004,0.95628095,517.02246,129.42233,0.9087481,545.52167,90.92788,0.9780915,576.8217,129.52686,0.94544715,638.08954,163.41228,0.9850582,787.2454,249.5772,0.99739975,0.27217263,0.22044621,0.17874691,0.22008833,0.19696856,0.19302258,0.17506956,0.21194662,0.3724948,0.42837366,2.4693298,0.24693298,0.17506956,0.42837366,0.2475257143378257,0.4950514286756515,0.3312308341264725,1.6561541706323624,0.3305252914627393,1.983151748776436,0.3380124717950821,2.366087302565574,0.3409608960151672,5.1144134402275085,9.515115,0.9515115,0,0,0,529.90314,108.742004,208.70919068541852,-150.81073940640152,3.6583008608157286,7.453714418549107,459.79138,74.32608,638.08954,163.41228,517.02246,129.42233,545.52167,90.92788,787.2454,249.5772,0.6638816988016409
49,453.58157,73.09772,0.9129321,483.91812,104.35328,0.8998542,500.44775,80.72503,0.92012846,498.79437,95.676796,1.0,523.11346,105.318886,0.96921915,510.10623,124.25134,0.9453517,539.3318,90.19799,0.97028714,568.62225,126.72468,0.8815186,628.0403,156.6547,1.0,770.7462,247.58395,0.9461583,0.21100447,0.21495786,0.21711157,0.23745498,0.25345916,0.28785288,0.20775883,0.28883556,0.40366715,0.55397236,2.8760748,0.2876075,0.20775883,0.55397236,0.2672702372074127,0.5345404744148254,0.3084036618471145,1.5420183092355728,0.3239602769414584,1.9437616616487503,0.3243941771132605,2.270759239792824,0.3450370977322261,5.175556465983391,9.44545,0.944545,0,0,0,523.11346,105.318886,206.57669424020807,-153.26805822174623,2.4573188153447063,15.20412997132544,453.58157,73.09772,628.0403,156.6547,510.10623,124.25134,539.3318,90.19799,770.7462,247.58395,1.2072835208718369
50,447.0146,71.23093,0.98516643,476.36713,101.64138,0.9096656,491.8657,78.35375,0.8906353,490.3796,92.45439,0.9188224,515.6864,102.82988,1.0,503.56857,123.893555,0.8679674,530.4334,86.690506,1.0,558.9674,118.72991,1.0,620.89655,149.1893,0.9926919,759.66315,237.86412,0.94941306,0.22757225,0.26744038,0.29678786,0.3003556,0.26110113,0.21824807,0.31882343,0.41784146,0.34442395,0.49138078,3.143975,0.3143975,0.21824807,0.49138078,0.3010025024414062,0.6020050048828125,0.2808490544557571,1.4042452722787857,0.3094026371836662,1.8564158231019972,0.3225941679307392,2.258159175515175,0.3487525214751562,5.231287822127342,9.514362,0.9514362,0,0,0,515.6864,102.82988,225.2474147959881,-153.1690533445749,0.0990048771713247,8.228362961662455,447.0146,71.23093,620.89655,149.1893,503.56857,123.893555,530.4334,86.690506,759.66315,237.86412,0.929227510187022
