"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p","Movement_leftEar","Movement_leftShoulder","Movement_neck","Movement_nose","Movement_rightEar","Movement_rightShoulder","Movement_spineLower","Movement_spineMid","Movement_spineUpper","Movement_tailBase","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75","Probability_sniffing_up","sniffing_up","Probability_sniffing_down","sniffing_down","Probability_grooming","grooming","Probability_rearing","rearing","Probability_turning","turning","Probability_moving","moving","Probability_rest","rest","Probability_running","running","Probability_top","top","Probability_other","other"
"1579",882.79004,463.14062,0.9741211,828.77783,448.71875,0.7963867,832.0078,479.5254,0.92089844,821.90137,463.22266,0.8330078,800.47656,464.95703,0.9814453,805.31055,441.4922,0.8754883,813.9424,490.208,1,768.53516,480.4922,0.97314453,764.1432,518.29297,1,648.21094,587.8836,0.90283203,0.071029715,0.05227103,0.07542975,0.09131415,0.033096746,0.06305532,0.03817216,0.043747723,0.010918829,0.23808506,0.7171205,0.071712054,0.010918829,0.23808506,0.07248676,0.14497352,0.09334921,0.46674603,0.095804736,0.5748284,0.09970375,0.6979263,0.11889338,1.7834007,9.257324,0.92573243,0,0,0,0.0085,0,0.008,0,0,0,0.821,1,0.0215,0,0.1775,0,0.001,0,0.002,0,0.051,0,0.004,0
"1580",882.0156,464.4453,0.9511719,828.8379,449.7871,0.8066406,831.4004,479.89844,0.90625,821.7959,464.2422,0.85791016,800.58984,465.7793,0.98583984,805.58594,442.53027,0.8803711,814.0078,490.7959,1,768.85547,481.2422,0.97998047,763.82227,518.3457,1,645.6338,586.61914,0.92333984,0.05057367,0.035668205,0.02376097,0.034165733,0.027667738,0.03579979,0.019717347,0.027184555,0.010840889,0.095687956,0.36106685,0.036106683,0.010840889,0.095687956,0.05390937,0.10781874,0.07719527,0.38597637,0.08380879,0.50285274,0.08727644,0.6109351,0.11449038,1.7173557,9.291504,0.9291504,0,0,0,0.0095,0,0.0065,0,0,0,0.694,1,0.0385,0,0.2845,0,0.017,0,0.0145,0,0.004,0,0,0
"1581",881.22266,464.95703,1,827.2422,450.583,0.8535156,831.00586,481.00977,0.9291992,820.8843,465.82812,0.9042969,800.03906,468.21106,0.9951172,804.61475,443.91858,0.91015625,814.2715,491.9005,1,768.6719,482.17578,0.95654297,763.83936,518.5625,1,642.7578,584.67773,0.8696289,0.031458184,0.059439257,0.039309386,0.060975865,0.083111905,0.0564762,0.03785492,0.03171582,0.007248981,0.11566378,0.5232543,0.052325428,0.007248981,0.11566378,0.044216055,0.08843211,0.07147561,0.35737807,0.0730503,0.4383018,0.07931116,0.55517817,0.10896549,1.6344823,9.418457,0.9418457,0,0,0,0.0155,0,0.0035,0,0.001,0,0.6835,1,0.029,0,0.2835,0,0.0755,0,0.009,0,0.006,0,0.0005,0
"1582",881.0625,467.27832,0.9711914,827.62256,451.8849,0.8466797,830.78906,482.68945,0.91308594,820.8081,467.36133,0.8935547,800.2676,469.72754,0.97265625,805.1787,444.8462,0.89941406,814.3672,494.69922,1,769.3672,482.0381,0.9614258,763.9979,518.9258,0.9980469,641.459,584.36914,0.88964844,0.07756025,0.04521029,0.05645402,0.051169805,0.051120006,0.03618657,0.093344726,0.023627184,0.013212684,0.044499498,0.49238503,0.049238503,0.013212684,0.093344726,0.050781965,0.10156393,0.05652883,0.28264415,0.06776942,0.40661657,0.069648616,0.4875403,0.100227684,1.5034153,9.345703,0.9345703,0,0,0,0.016,0,0.0125,0,0.0005,0,0.759,1,0.0105,0,0.2095,0,0.034,0,0.0405,0,0.017,0,0.0005,0
"1583",881.2344,469.09082,0.99560547,827.77637,453.21484,0.80615234,831.1836,485.13477,0.87646484,820.8657,469.60156,0.8676758,800.625,471.31055,0.95410156,804.12463,446.6172,0.93896484,815.0449,495.98828,1,769.7012,483.33105,0.98095703,764.0592,519.25586,0.9873047,641.5469,585.72266,0.92041016,0.060687702,0.04462735,0.0825645,0.07469917,0.054095224,0.06869826,0.04854558,0.04451359,0.011190607,0.045212205,0.53483415,0.053483415,0.011190607,0.0825645,0.051360957,0.102721915,0.052573215,0.26286608,0.05602126,0.33612755,0.06572857,0.46009997,0.09355715,1.4033573,9.327637,0.9327637,0,0,0,0.0135,0,0.023,0,0,0,0.8015,1,0.0005,0,0.349,0,0.0035,0,0.0185,0,0.027,0,0,0
"1584",881.7617,472.9414,0.90283203,830.18164,455.61133,0.7705078,832.0078,487.2207,0.8354492,822.0488,471.18945,0.86328125,801.4082,471.78906,0.9589844,806.17773,447.21094,0.96484375,815.6582,496.9375,1,770.3623,483.73755,0.9692383,764.0226,519.2285,0.98046875,643.76807,589.249,0.9511719,0.12955095,0.11317871,0.074762374,0.06600619,0.030593833,0.071241066,0.03767006,0.02587006,0.0015234409,0.13892028,0.689317,0.0689317,0.0015234409,0.13892028,0.061207555,0.12241511,0.052017145,0.26008573,0.055299632,0.33179778,0.05786561,0.40505925,0.08855803,1.3283705,9.196777,0.91967773,0,0,0,0.039,0,0.0385,0,0,0,0.776,1,0.005,0,0.3915,0,0.0035,0,0.0055,0,0.042,0,0,0
"1585",882.0967,477.03027,0.96240234,832.3496,457.39062,0.85058594,832.91016,488.4082,0.7758789,822.8594,474.29785,0.9057617,803.0127,471.89453,0.96533203,807.7012,448.63477,1,816.09375,498.42676,1,771.73413,482.72168,0.9746094,763.8718,518.58203,0.99365234,642.375,589.0879,0.9243164,0.13675213,0.09348788,0.049714524,0.10707799,0.053598497,0.06950738,0.051721368,0.056900468,0.022127653,0.046745144,0.687633,0.0687633,0.022127653,0.13675213,0.0688475,0.137695,0.05854847,0.29274234,0.05480817,0.32884902,0.05722301,0.4005611,0.08566183,1.2849274,9.352539,0.9352539,0,0,0,0.0625,0,0.0185,0,0,0,0.768,1,0.009,0,0.074,0,0.0015,0,0.023,0,0.0805,0,0,0
"1586",883.9502,478.67773,0.9711914,833.8379,459.6023,0.8833008,834.542,491.11035,0.87353516,824.7051,476.51367,0.9560547,804.4829,473.82617,0.9916992,809.28516,450.0254,1,816.91016,499.92883,1,772.41504,481.70898,0.95947266,763.71094,518.1035,0.99853516,640.96875,588.19775,0.90966797,0.082661614,0.08885984,0.105221964,0.0961277,0.08091674,0.07026018,0.05698683,0.04067743,0.016827965,0.055476546,0.69401675,0.069401674,0.016827965,0.105221964,0.06908248,0.13816497,0.06196372,0.3098186,0.060357336,0.36214402,0.056892958,0.3982507,0.08082886,1.2124329,9.543457,0.9543457,0,0,0,0.0975,0,0.0395,0,0,0,0.753,1,0.01,0,0.101,0,0.0045,0,0.01,0,0.034,0,0.0005,0
"1587",883.1426,480.71875,0.98095703,835.1128,460.56396,0.9003906,835.2739,492.34473,0.89941406,826.29297,477.81738,0.9291992,805.83984,474.97168,0.9785156,810.6094,451.16748,0.96777344,816.7617,502.06055,0.98535156,773.45215,481.41016,0.96191406,762.9092,517.3877,0.9941406,640.6133,588.1853,0.9140625,0.0731664,0.053230997,0.047835466,0.06848405,0.059193254,0.058289744,0.07122919,0.035976753,0.035826966,0.011856225,0.51508904,0.051508904,0.011856225,0.0731664,0.06045529,0.12091058,0.062417798,0.312089,0.060221247,0.3613275,0.059093274,0.41365293,0.07651239,1.1476859,9.511719,0.9511719,0,0,0,0.138,0,0.0155,0,0.001,0,0.7385,1,0.0085,0,0.078,0,0.031,0,0.0235,0,0.111,0,0,0
"1588",880.7012,484.27637,0.8955078,832.3711,463.84375,0.84521484,834.63184,494.49023,0.9277344,825.7344,479.88086,0.8730469,806.36523,476.81934,0.96484375,812.6489,453.16016,0.9067383,817.1953,501.88086,0.9785156,774.7051,481.11523,0.9589844,762.5498,517.39453,1,639.5156,588.11096,0.92089844,0.14382513,0.1424933,0.07465091,0.07125823,0.0640301,0.09504691,0.01564506,0.042905733,0.011981334,0.03667236,0.69850904,0.06985091,0.011981334,0.14382513,0.060679905,0.12135981,0.0656913,0.3284565,0.06365665,0.3819399,0.061596915,0.4311784,0.0729626,1.0944389,9.271484,0.92714846,0,0,0,0.1995,0,0.0475,0,0.0005,0,0.763,1,0.009,0,0.0405,0,0.0015,0,0.0245,0,0.0355,0,0.0005,0
"1589",882.125,483.0703,0.87646484,832.0625,464.94922,0.9277344,833.2715,495.48047,0.9169922,827.11035,478.28125,0.88183594,806.0508,478.46484,0.94921875,813.2676,454.1211,0.88916016,816.1387,503.6289,0.95410156,775.584,482.04492,0.94628906,762.1338,517.7744,1,637.0781,587.16064,0.9458008,0.062199093,0.03825777,0.056086443,0.07033303,0.055842802,0.03809537,0.06808619,0.042645764,0.018778829,0.08720671,0.537532,0.053753197,0.018778829,0.08720671,0.061802052,0.123604104,0.0626556,0.313278,0.063701615,0.3822097,0.06224187,0.4356931,0.069340646,1.0401098,9.287598,0.92875975,0,0,0,0.0875,0,0.009,0,0,0,0.8565,1,0.0015,0,0.0915,0,0,0,0.033,0,0.0505,0,0,0
"1590",882.0625,480.6836,0.9550781,832.47266,464.8789,0.8964844,833.9746,495.91797,0.9433594,827.66187,478.53516,0.88964844,807.0254,477.6328,0.9584961,813.3428,454.41406,0.890625,816.6328,504.0586,0.9604492,775.7422,482.95312,0.94091797,761.87695,518.21875,0.9926758,636.2981,585.70703,0.9160156,0.07958457,0.013871313,0.027604166,0.02023846,0.04271533,0.010082164,0.021827767,0.030729303,0.017107476,0.054989263,0.31874985,0.031874985,0.010082164,0.07958457,0.04281409,0.08562818,0.055277932,0.27638966,0.057525493,0.34515297,0.059154954,0.41408467,0.06367389,0.9551084,9.34375,0.934375,0,0,0,0.1395,0,0.0065,0,0.0015,0,0.751,1,0.005,0,0.061,0,0.027,0,0.015,0,0.0605,0,0,0
"1591",881.48047,480.38672,0.9482422,832.84375,465.57812,0.8930664,834.48145,497.4414,0.9682617,828.35596,479.83203,0.89746094,807.0996,478.51172,0.97314453,813.7334,455.23242,0.8666992,816.8789,505.3125,0.9321289,775.4824,483.51782,0.92529297,761.3789,518.7129,0.9765625,635.4341,585.5039,0.91064453,0.02177907,0.02638639,0.053517856,0.049031146,0.029401146,0.030226918,0.04259425,0.02071932,0.023386266,0.029585646,0.32662803,0.0326628,0.02071932,0.053517856,0.032268893,0.064537786,0.04793016,0.23965079,0.051508743,0.30905247,0.053973682,0.37781578,0.060456496,0.9068474,9.291504,0.9291504,0,0,0,0.0995,0,0.0025,0,0.001,0,0.757,1,0.004,0,0.089,0,0.0155,0,0.0105,0,0.033,0,0,0
"1592",880.1836,479.44727,0.9003906,831.8613,466.27734,0.9038086,833.7383,497.9629,0.92041016,827.99506,480.61133,0.8432617,807.1465,479.05078,0.9892578,814.33984,456.32812,0.8227539,816.96875,505.3125,0.9379883,775.4375,484.33447,0.9121094,761,519.2637,0.96435547,635.2373,585.8164,0.9165039,0.053379737,0.0401948,0.030262532,0.028626971,0.018036555,0.041744478,0.0029947916,0.027262833,0.022284273,0.012309778,0.27709678,0.027709678,0.0029947916,0.053379737,0.03018624,0.06037248,0.043170314,0.21585158,0.04456008,0.26736048,0.04810888,0.33676213,0.05403898,0.8105847,9.11084,0.911084,0,0,0,0.0985,0,0.036,0,0.003,0,0.8385,1,0.0005,0,0.0385,0,0.002,0,0.002,0,0.027,0,0,0
"1593",878.75,480.8203,0.74658203,830.59375,467.22754,0.97998047,833.1387,498.5791,0.8847656,827.5259,482.0791,0.8203125,807.04297,480.26367,0.99658203,815.31445,456.39453,0.8066406,817.23047,505.8672,0.9189453,775.4922,484.60352,0.89746094,760.125,518.3594,0.9477539,634.0664,584.5957,0.8491211,0.06616855,0.052805994,0.02865983,0.05136456,0.040576663,0.032562304,0.020444367,0.009151492,0.041944113,0.056382813,0.40006068,0.040006068,0.009151492,0.06616855,0.033857875,0.06771575,0.037201345,0.18600672,0.04264294,0.25585765,0.043909505,0.30736655,0.051821955,0.7773293,8.848145,0.88481444,0,0,1,0.047,0,0.025,0,0.0005,0,0.834,1,0.0005,0,0.02,0,0.008,0,0.006,0,0.175,0,0,0
"1594",877.75977,480.20703,0.6479492,829.8047,467.64062,0.98828125,832.66406,499.67627,0.8876953,827.7866,483.5642,0.8105469,807.2285,480.66016,0.9892578,817.6797,456.55273,0.79052734,817.28125,505.42188,0.89453125,775.43945,484.8296,0.88964844,758.8008,519.25977,0.97265625,632.7129,583.66406,0.75683594,0.03882551,0.029688375,0.03984737,0.05026077,0.014591759,0.07901731,0.014939952,0.007738107,0.053377677,0.054771837,0.3830587,0.03830587,0.007738107,0.07901731,0.039155968,0.078311935,0.03411188,0.1705594,0.037385434,0.2243126,0.042023357,0.2941635,0.049594875,0.7439231,8.62793,0.86279297,0,0,1,0.008,0,0.031,0,0.0005,0,0.84,1,0.004,0,0.0205,0,0.004,0,0.018,0,0.4815,0,0,0
"1595",877.90234,477.6045,0.3647461,829.35547,469.15137,0.94140625,832.28516,502.04297,0.81933594,828.31177,486.3086,0.7734375,807.2832,482.17676,1,819.36084,457.6328,0.80566406,817.0078,506.6377,0.8989258,774.84766,485.66504,0.8989258,758.14453,519.5078,0.95654297,632.8613,583.13477,0.77490234,0.08688139,0.052537177,0.07989462,0.093139246,0.05058624,0.06660699,0.04153963,0.034127194,0.023385448,0.018323902,0.54702187,0.054702185,0.018323902,0.093139246,0.04650403,0.09300806,0.03867732,0.1933866,0.0375436,0.22526158,0.039859254,0.2790148,0.050834574,0.76251864,8.233887,0.8233887,0,1,1,0.0145,0,0.1645,0,0.098,0,0.8105,1,0,0,0.0095,0,0.0065,0,0.006,0,0.283,0,0,0
"1596",877.5781,477.80566,0.40673828,827.93774,469.56348,0.98046875,831.54297,503.6172,0.72802734,828.32715,488.29297,0.81591797,807.2715,484.0948,1,819.69507,457.89844,0.8515625,816.7969,507.5525,0.9248047,774.4238,486.60156,0.89453125,757.9678,519.28906,0.93359375,632.1992,583.0117,0.7607422,0.012718662,0.049213562,0.058013476,0.06614782,0.06393552,0.014230848,0.031293314,0.03426541,0.009374605,0.022448195,0.36164138,0.03616414,0.009374605,0.06614782,0.045433164,0.09086633,0.03937759,0.19688794,0.038258456,0.22955075,0.03734653,0.26142573,0.049757157,0.7463573,8.296387,0.82963866,0,1,2,0.002,0,0.171,0,0.0965,0,0.7225,1,0,0,0.0645,0,0.0105,0,0,0,0.079,0,0,0
"1597",876.1054,478.3789,0.46850586,827.6697,470.62695,0.9145508,831.28906,503.1797,0.7285156,827.0093,489.89062,0.8515625,806.59375,485.41016,1,818.46875,458.84863,0.8466797,816.4414,508.58496,0.9423828,773.97266,487.37305,0.86035156,756.85547,519.7422,0.9404297,632.93164,583.1953,0.7739258,0.0526783,0.03655805,0.016861351,0.06903533,0.049323402,0.051712107,0.036398314,0.02979083,0.04003532,0.025169393,0.40756238,0.040756237,0.016861351,0.06903533,0.038460188,0.076920375,0.0419869,0.2099345,0.03960736,0.23764418,0.038615283,0.27030697,0.049191672,0.73787504,8.326904,0.8326904,0,1,2,0.002,0,0.0515,0,0.0435,0,0.5665,1,0,0,0.016,0,0.001,0,0.01,0,0.1915,0,0,0
"1598",877.1504,479.21875,0.61279297,829.3242,472.6836,0.8286133,831.8203,503.77734,0.75927734,826.334,490.96875,0.8515625,806.31836,486.7129,1,815.9492,460.51465,0.85498047,816.4414,510.55664,0.9321289,773.8291,487.59766,0.87646484,757.0537,519.7031,0.95166016,632.72656,584.0801,0.7871094,0.04468814,0.08798533,0.026654571,0.042405114,0.04438414,0.100684576,0.06572266,0.008885527,0.006735136,0.030274067,0.45841926,0.045841925,0.006735136,0.100684576,0.04329908,0.08659816,0.043154072,0.21577036,0.042629406,0.25577644,0.040498015,0.2834861,0.04868224,0.73023355,8.45459,0.845459,0,0,1,0.0225,0,0.1585,0,0.0565,0,0.757,1,0,0,0.0055,0,0.001,0,0.0005,0,0.1835,0,0,0
"1599",877.3008,479.29492,0.6977539,830.5586,474.26562,0.7373047,832.4219,504.83984,0.7631836,826.4785,492.44458,0.8676758,805.8379,488.1328,1,815.26953,462.15234,0.86865234,816.28516,511.73828,0.94921875,773.0625,488.5879,0.91845703,756.9082,520.30664,0.98339844,630.33203,582.03125,0.71191406,0.005619361,0.06688717,0.04069922,0.049429674,0.049966972,0.059104625,0.039730884,0.04174316,0.020693628,0.10504749,0.4789222,0.04789222,0.005619361,0.10504749,0.046867073,0.093734145,0.04507134,0.2253567,0.043943763,0.26366258,0.043381236,0.30366865,0.047279608,0.70919406,8.497559,0.8497559,0,0,3,0.0085,0,0.108,0,0.0105,0,0.7475,1,0,0,0.0155,0,0.002,0,0.0065,0,0.1805,0,0,0
"1600",876.85596,475.3711,0.5234375,830.7949,473.84766,0.71972656,832.58203,505.42188,0.7705078,826.75,493.14746,0.85498047,806.0469,489.34375,1,814.75586,462.54688,0.8828125,816.6211,512.5449,0.95947266,773.2627,489.51758,0.9604492,756.6455,520.125,0.9711914,629.38086,581.30273,0.73291016,0.13163204,0.016005168,0.020122139,0.02511629,0.040961284,0.021589959,0.029126603,0.03169993,0.010645925,0.039936937,0.36683628,0.036683626,0.010645925,0.13163204,0.042287923,0.08457585,0.04146763,0.20733815,0.04367339,0.26204032,0.0429066,0.3003462,0.04514096,0.6771144,8.375488,0.83754885,0,0,3,0.0015,0,0.1035,0,0.114,0,0.713,1,0.0005,0,0.007,0,0.0015,0,0.0005,0,0.14,0,0,0
"1601",878.50586,478.68555,0.51123047,830.71484,473.86914,0.73339844,832.3613,505.49023,0.7861328,826.39355,493.0713,0.8652344,805.9658,489.35156,1,814.3828,462.66016,0.89746094,816.5664,512.4121,0.9589844,773.0459,489.64062,0.9604492,756.32153,520.1289,0.9658203,628.65967,580.0398,0.8149414,0.12341339,0.00276367,0.007701578,0.012149779,0.002714344,0.012995581,0.0047877026,0.008309393,0.010799939,0.048478324,0.23411371,0.02341137,0.002714344,0.12341339,0.030047499,0.060094997,0.038917076,0.19458538,0.038458254,0.23074952,0.040778816,0.2854517,0.04207494,0.63112414,8.493652,0.84936523,0,0,2,0.002,0,0.0705,0,0.05,0,0.7725,1,0,0,0.0195,0,0.0105,0,0.001,0,0.217,0,0,0
"1602",879.15234,476.82715,0.52685547,830.5215,473.6172,0.7578125,832.4531,505.26953,0.7763672,826.2295,493.2041,0.87939453,805.93164,489.42578,1,814.1426,462.72266,0.9111328,816.65234,512.2324,0.9560547,772.812,489.91797,0.9604492,756.1509,520.1992,0.9609375,629.5635,578.74023,0.82421875,0.065587826,0.010586587,0.00796775,0.007036071,0.0027236973,0.008274378,0.0066393483,0.012093274,0.0061523924,0.052764967,0.17982629,0.017982628,0.0027236973,0.065587826,0.020697,0.041394,0.034362353,0.17181177,0.035428002,0.21256801,0.035533164,0.24873215,0.039839856,0.59759784,8.553223,0.85532224,0,0,1,0.0075,0,0.106,0,0.0205,0,0.801,1,0,0,0.03,0,0.025,0,0.001,0,0.1505,0,0,0
"1603",879.1992,477.05176,0.54541016,829.42285,472.8711,0.7661133,832.3965,505.32422,0.7729492,825.6914,493.458,0.9086914,805.93066,489.73828,1,814.3457,462.60938,0.91064453,816.8672,512.37305,0.9692383,772.94727,489.74414,0.9638672,755.9234,520.11914,0.9604492,628.4363,577.93555,0.8544922,0.007648285,0.044267494,0.0026244328,0.01983277,0.010416717,0.0077525913,0.008559155,0.00734165,0.008038709,0.04616511,0.16264692,0.016264692,0.0026244328,0.04616511,0.01712366,0.03424732,0.028446907,0.14223453,0.031346075,0.18807647,0.032690387,0.22883269,0.03626744,0.5440116,8.651855,0.86518556,0,0,1,0.003,0,0.004,0,0.0025,0,0.8185,1,0,0,0.0195,0,0.0535,0,0,0,0.275,0,0,0
"1604",878.8789,476.58252,0.546875,827.8885,473.6328,0.78564453,832.3047,504.4707,0.76708984,825.1504,493.39355,0.9291992,805.7822,489.5664,1,814.25195,462.52734,0.9248047,816.41406,512.08984,0.9667969,773.1045,489.67578,0.9560547,755.8285,520.0332,0.95166016,627.50757,577.52344,0.8496094,0.018938046,0.057101127,0.028614597,0.018161379,0.007570022,0.004152401,0.017811554,0.0057148146,0.0042678514,0.033868015,0.19619982,0.019619983,0.004152401,0.057101127,0.017942337,0.035884675,0.02279246,0.1139623,0.026975753,0.16185452,0.02967092,0.20769644,0.033991896,0.5098784,8.677734,0.8677734,0,0,1,0.0055,0,0.003,0,0.005,0,0.832,1,0,0,0.0185,0,0.0135,0,0,0,0.335,0,0,0
"1605",878.6367,476.68213,0.57958984,828.10547,473.52734,0.79248047,832.14453,504.49414,0.77783203,824.97656,493.32812,0.92871094,805.72266,489.4922,1,814.084,462.5586,0.9296875,816.2031,511.79688,0.96484375,772.8867,489.73633,0.96191406,755.83386,520.0996,0.95458984,627.3325,576.33203,0.82373047,0.008729058,0.008041833,0.0053954036,0.006191146,0.0031722835,0.005695033,0.012033533,0.0075344536,0.00222077,0.040139906,0.099153414,0.009915342,0.00222077,0.040139906,0.014767662,0.029535323,0.017438803,0.08719402,0.020646274,0.123877645,0.024538552,0.17176986,0.032527916,0.48791876,8.713379,0.8713379,0,0,1,0.015,0,0,0,0.0015,0,0.8675,1,0,0,0.03,0,0.0985,0,0,0,0.026,0,0,0
"1606",879.3633,476.44336,0.6069336,828.3279,473.08984,0.7939453,832.08594,504.79102,0.75878906,826.13184,492.96045,0.91064453,805.9248,489.21875,1,813.94824,462.1914,0.92285156,816.6914,511.5547,0.94677734,772.7246,489.76172,0.97021484,755.806,519.9961,0.95703125,627.5696,575.16016,0.8930664,0.025493003,0.016359618,0.010086734,0.04041235,0.011334905,0.013049164,0.018168146,0.005469525,0.0035730638,0.039853744,0.18380025,0.018380025,0.0035730638,0.04041235,0.014147684,0.028295368,0.016432535,0.08216267,0.017595673,0.10557404,0.020322524,0.14225766,0.031575732,0.473636,8.760254,0.8760254,0,0,1,0.0115,0,0.0035,0,0.002,0,0.93,1,0,0,0.0205,0,0.0135,0,0.002,0,0.064,0,0,0
"1607",879.1992,472.73438,0.56347656,828.7656,473.26562,0.7739258,832.8301,504.81055,0.7763672,827.1201,492.6128,0.88720703,806.12305,489.03125,1,814.11523,462.21875,0.9082031,816.71094,512.2383,0.9345703,772.8125,489.9297,0.9785156,755.61206,520.0508,0.95751953,627.3457,574.2246,0.890625,0.123753704,0.015723972,0.024813231,0.034921575,0.009095555,0.005640535,0.022795757,0.00631913,0.006717719,0.032065365,0.28184652,0.028184652,0.005640535,0.123753704,0.023282338,0.046564676,0.01847294,0.09236469,0.01839122,0.11034732,0.019108385,0.1337587,0.031607397,0.47411096,8.67041,0.867041,0,0,1,0.0075,0,0.0075,0,0,0,0.8795,1,0.0005,0,0.017,0,0.0055,0,0.0005,0,0.1905,0,0,0
"1608",879.5547,472.85938,0.5908203,829.68066,473.875,0.7524414,832.8926,504.83398,0.77490234,827.5928,492.87744,0.8857422,806.2246,489.02344,1,814.65234,462.39453,0.9013672,816.7754,512.2969,0.92578125,772.82715,490.08594,0.9785156,755.5901,520.06055,0.9580078,626.28516,574.2324,0.9189453,0.012560212,0.036645968,0.0022250009,0.018056784,0.003395418,0.018838068,0.002903529,0.0052311714,0.0008015021,0.03535252,0.13601017,0.013601017,0.0008015021,0.036645968,0.020892834,0.04178567,0.017940205,0.08970102,0.017660951,0.10596571,0.017706906,0.123948336,0.029847061,0.44770592,8.686523,0.86865234,0,0,1,0.0045,0,0.0045,0,0.0065,0,0.786,1,0.003,0,0.048,0,0.017,0,0.0005,0,0.0795,0,0,0
"1609",879.53516,473.11328,0.59033203,829.6299,473.64844,0.7626953,832.7949,504.72852,0.7631836,827.4883,492.72607,0.8833008,806.15625,489.07422,1,814.4883,462.3164,0.89404297,817.2031,511.6328,0.92089844,772.7998,490.21777,0.97314453,755.5647,520.04297,0.95458984,626.4834,573.5459,0.9140625,0.008488545,0.007739459,0.004791242,0.006131036,0.0028385716,0.006057137,0.026329868,0.0044880575,0.0010293872,0.023819095,0.0917124,0.00917124,0.0010293872,0.026329868,0.011386128,0.022772256,0.015850455,0.07925227,0.01647871,0.09887226,0.016448136,0.11513695,0.027904753,0.4185713,8.65625,0.865625,0,0,1,0.0115,0,0.0085,0,0.0025,0,0.73,1,0,0,0.0365,0,0.044,0,0.0005,0,0.007,0,0,0
"1610",879.6758,472.5039,0.57373047,829.51953,473.40625,0.7836914,832.85156,504.80273,0.76953125,827.3086,492.59814,0.88916016,806.09375,489.20312,1,814.2793,462.28906,0.89941406,816.64844,512.4004,0.9248047,772.7656,490.3506,0.9711914,755.5576,519.9844,0.9526367,626.7793,573.5371,0.9248047,0.02084635,0.008871443,0.0031120882,0.0073525207,0.004775292,0.007025521,0.031567466,0.004571337,0.0019673319,0.009867632,0.099956974,0.009995697,0.0019673319,0.031567466,0.009583469,0.019166937,0.015866525,0.079332635,0.014874662,0.08924797,0.015552565,0.10886796,0.02492432,0.3738648,8.688965,0.8688965,0,0,1,0.0075,0,0.002,0,0.0005,0,0.8505,1,0.003,0,0.0345,0,0.025,0,0,0,0.0045,0,0,0
"1611",879.47656,473.29688,0.6489258,829.4072,473.04688,0.8173828,833.10156,504.60156,0.7685547,827.25635,492.32104,0.89990234,806.53125,489.6289,1,814.0039,462.3086,0.90478516,817.1738,512.55273,0.9399414,773.1904,490.69336,0.9819336,755.53784,520.0508,0.9477539,626.30664,573.00977,0.93115234,0.027253695,0.012550464,0.01069632,0.0093994,0.02034961,0.009202746,0.018234398,0.018195013,0.0023096069,0.023605445,0.15179671,0.015179671,0.0023096069,0.027253695,0.012587684,0.025175368,0.015226455,0.076132275,0.015752051,0.094512306,0.014918235,0.10442764,0.023525355,0.35288033,8.840332,0.8840332,0,0,1,0.063,0,0.0005,0,0.0005,0,0.852,1,0.003,0,0.024,0,0.074,0,0.0005,0,0.0155,0,0,0
"1612",878.3711,474.3164,0.69091797,828.40137,473.0078,0.8100586,832.8496,504.71484,0.75146484,826.5283,492.8247,0.9316406,806.38086,489.84766,1,814.2246,462.2539,0.9140625,817.2715,512.46875,0.95703125,773.31934,490.7578,0.97998047,755.48584,520.06836,0.94384766,626.4336,572.8794,0.9277344,0.050127674,0.033553917,0.00920827,0.029508932,0.008848661,0.0075792545,0.004293421,0.0048040524,0.0018297522,0.006065725,0.15581967,0.015581967,0.0018297522,0.050127674,0.015380819,0.030761639,0.012705918,0.063529596,0.015285708,0.09171425,0.015727753,0.11009427,0.021847071,0.32770607,8.906738,0.8906738,0,0,1,0.0515,0,0.002,0,0.001,0,0.9625,1,0.001,0,0.0165,0,0.0125,0,0.0005,0,0.004,0,0,0
