"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p"
"1603",846.8206,132.76974,0.9303535,806.2264,102.00431,0.93021667,793.9,131.9701,0.9338895,788.76953,111.608,0.853754,762.1406,101.64664,0.83920795,783.39984,80.2909,0.8720414,763.0267,140.18553,0.84141994,717.7861,98.06245,1,670.7287,107.76683,0.99330544,517.1034,126.24459,0.90390325
"1604",846.2272,132.56737,0.9288151,805.99097,99.981804,0.9219164,793.0743,131.00847,0.9022948,788.2059,109.28779,0.83381677,762.1406,101.46601,0.857626,782.2829,80.2909,0.848832,762.5893,140.34871,0.84623164,718.047,98.44118,1,671.2165,108.702805,0.9855149,517.4084,126.68454,0.9151363
"1605",846.213,132.56737,0.9224821,805.3253,99.981804,0.92275643,792.46124,130.90764,0.9011829,787.45074,109.227516,0.8251617,761.4226,101.28855,0.8771695,782.1182,80.21753,0.861704,762.4473,139.63089,0.86124897,718.18054,98.44263,1,671.5361,108.72767,0.97284293,518.33167,126.8799,0.9054948
"1606",845.5675,132.56737,0.9410568,805.1547,99.75896,0.9138327,792.02704,130.81532,0.88303816,787.33325,108.886856,0.82086486,760.76416,101.173195,0.904022,782.1182,79.81624,0.85884553,760.1754,138.95787,0.8838747,718.334,98.44118,1,671.87994,108.72767,0.97476476,520.42346,126.68454,0.8902336
"1607",843.9654,133.27702,0.9551936,804.8015,99.981804,0.93329877,790.4946,130.90764,0.9204011,786.53564,109.227516,0.8118197,759.64404,101.28855,0.9288529,782.1182,80.21753,0.8418105,759.8994,139.29884,0.866234,718.334,98.44263,1,672.08344,108.72767,0.96449286,520.4524,126.68454,0.8837112
"1608",843.9654,133.44057,0.9408919,803.9536,100.09879,0.93333864,789.37775,130.90764,0.9348091,785.4524,109.227516,0.8235047,759.1481,101.28855,0.94686985,782.3429,80.21753,0.82994044,758.84564,139.29884,0.90066695,718.18054,98.44263,1,672.3911,107.82525,0.94758105,521.3294,126.22688,0.9006851
"1609",843.9654,133.74683,0.94202644,803.9536,101.39068,0.9594195,788.8409,132.79263,0.9463471,785.04645,111.17032,0.78303504,759.0146,101.652306,0.93879,782.5918,80.56864,0.8468614,757.3488,139.02068,0.9182203,717.40607,98.259605,1,672.3911,107.54298,0.9527079,521.414,125.95425,0.90778756
"1610",843.9471,134.90717,0.93259066,803.92017,101.72796,0.9689462,788.7091,133.14778,0.9525352,784.8545,111.313835,0.8197926,758.97504,101.652306,0.9414338,782.5918,80.69632,0.81625754,755.64453,138.96594,0.928694,717.0411,98.24136,1,672.2855,107.20029,0.9583436,521.55,125.95425,0.9217326
"1611",843.9471,135.70638,0.9154993,803.82306,101.80693,0.96756107,788.5595,133.27206,0.9565724,784.66254,111.35584,0.8156281,758.6753,101.652306,0.9386882,782.5271,80.757195,0.8193503,755.5552,138.96594,0.92833245,716.9305,98.148415,1,672.3936,107.49097,0.9565915,521.5871,125.9843,0.9232295
"1612",843.8062,136.05052,0.894069,803.82306,101.84371,0.9659517,788.27185,133.28383,0.9545883,784.66254,111.42538,0.806781,758.6753,101.481865,0.94471586,782.57526,80.757195,0.82030696,755.46466,138.85663,0.9267701,716.9305,98.08524,1,672.2855,107.49097,0.9649981,521.7422,125.9843,0.9154403
"1613",842.11993,136.11867,0.8834303,803.3,101.970695,0.9523483,788.0376,133.28383,0.95862645,784.39777,111.42538,0.80503356,758.6328,101.400764,0.9353018,782.57526,80.836,0.8240816,755.39795,138.77287,0.91563624,716.9305,97.96912,1,672.2401,107.42069,0.96494097,521.7422,125.99927,0.9237916
"1614",841.19055,137.52632,0.92572004,803.0556,102.321075,0.9471758,787.5319,133.84917,0.93068326,784.2862,111.4421,0.80838996,758.4031,101.400764,0.93223774,782.57526,80.89345,0.8418663,754.42456,138.67538,0.90076923,716.9699,97.98747,1,672.2401,107.49097,0.9681483,521.6961,126.03017,0.9261223
"1615",841.19055,138.42094,0.9849771,803.0556,102.57468,0.94790447,787.5319,133.88394,0.9294796,784.2862,111.446205,0.8110287,758.3213,101.481865,0.92831904,782.79565,80.98422,0.84165865,754.16693,138.67538,0.8936498,716.9699,97.98747,1,672.2317,107.5777,0.96600586,521.6961,126.133736,0.92650354
"1616",840.5441,140.456,0.92759293,803.0556,104.50195,0.9417101,787.5319,135.285,0.9023193,784.2862,112.62422,0.8679911,758.20483,101.89353,0.9239688,783.93695,81.07251,0.8500896,754.1424,138.67538,0.89578235,716.9699,98.045204,1,672.2232,107.5777,0.9719876,521.4544,126.38281,0.91630495
"1617",840.5441,143.74223,0.8737131,803.44763,106.375565,0.9771596,787.3044,135.99747,0.8987088,785.1348,113.671295,0.89893,758.0294,102.60281,0.9116761,784.5703,81.47501,0.886896,753.6278,139.83899,0.89456016,716.6243,98.045204,1,672.2317,107.622116,0.97693014,521.4544,126.38281,0.9158051
"1618",840.5441,145.54034,0.85549575,803.6713,107.53369,0.9837897,787.3044,137.22533,0.89838845,785.1348,114.7678,0.9306042,758.0294,103.277405,0.9001059,784.8286,82.17694,0.9062519,753.4345,139.83899,0.886375,715.71735,98.121956,1,672.2317,107.622116,0.97627705,521.4544,126.404175,0.91426754
"1619",840.41003,145.8706,0.85852015,803.6713,107.99682,0.9901862,787.3044,137.62785,0.88927764,785.1348,115.026764,0.9280661,758.0294,103.64598,0.8837492,784.9366,82.46887,0.9107017,752.7794,139.83899,0.8923266,715.61224,98.159065,1,672.13403,107.622116,0.9752577,521.4544,126.38281,0.917348
"1620",838.3074,146.56932,0.9391419,803.6713,107.99682,0.9798721,786.82117,137.62785,0.8744844,785.0138,115.026764,0.93550205,758.0294,103.64598,0.8714687,785.21814,82.577934,0.9182186,751.0468,139.23434,0.8763994,715.56024,98.197395,1,671.9673,107.687775,0.9847847,521.4544,126.37247,0.9150477
"1621",834.2885,147.35109,0.94490206,802.80774,108.09833,0.98502,785.3361,138.21294,0.8457445,784.1322,115.031555,0.9192076,758.0184,103.71636,0.8699253,785.21814,82.601585,0.92254186,750.4476,138.40942,0.85627604,715.51056,98.34132,1,671.8509,108.05344,0.995812,521.4328,126.34243,0.9184258
"1622",832.76355,147.35109,0.9144397,801.92236,108.09833,0.9892969,784.0122,138.22926,0.8331069,783.4959,115.031555,0.8947296,758.0184,103.74225,0.8702597,785.21814,82.66166,0.9193866,749.9384,137.56786,0.8523937,715.4019,98.3613,1,671.8146,108.129906,1,521.4328,126.31649,0.91891587
"1623",832.4042,147.35109,0.918367,800.3638,107.93754,1,783.1435,138.21294,0.8197481,783.08124,114.61575,0.87682605,757.21893,104.03401,0.85620487,784.8343,82.89718,0.92754215,749.83856,137.2927,0.8785439,715.0424,98.36711,1,671.57196,108.4331,0.9946926,521.4221,126.31649,0.9250774
"1624",832.2308,145.66557,0.9996648,799.69336,107.69955,1,782.91034,137.19273,0.8454018,783.0283,114.503365,0.87787914,757.105,104.03401,0.859565,784.41644,82.89718,0.9156555,749.58685,137.06145,0.86998355,714.71484,98.381905,1,671.56836,108.53345,1,521.4221,126.31649,0.9251861
"1625",828.2047,143.99213,0.9240388,798.6151,106.68021,1,782.0814,137.19273,0.8407072,782.19965,113.97028,0.8524009,757.0852,104.03401,0.844346,783.38214,82.89718,0.9003417,749.28064,136.34035,0.8532537,714.71484,98.381905,1,670.89685,108.62785,1,521.33514,126.458374,0.919898
"1626",827.7405,143.01651,0.8603901,797.5855,105.65472,1,780.67255,135.9362,0.8624755,781.7287,112.61112,0.8459129,756.6784,103.546074,0.8742887,782.713,82.63497,0.86820406,749.2399,136.29457,0.8651724,714.71484,98.36711,1,670.5405,108.78408,0.9993707,521.33514,126.458374,0.9162954
"1627",827.7348,143.01651,0.9379668,797.5782,104.6528,1,779.9254,134.59659,0.8781401,781.4844,111.38565,0.8279805,756.2508,102.02567,0.8820211,782.6777,81.7014,0.8271341,748.97736,135.62097,0.87549686,714.8768,98.13055,1,670.2695,108.78408,1,521.32336,126.458374,0.9163039
"1628",827.3719,143.01651,0.92447627,797.29346,103.70782,0.99122334,779.57654,133.49194,0.88384014,781.2822,110.19303,0.8069348,755.6289,100.787926,0.8836315,782.6017,80.79931,0.7904741,748.5796,134.68797,0.89241755,714.8768,97.20518,0.9962924,670.2695,108.78408,1,521.3235,126.451645,0.9175934
"1629",827.0381,143.29445,0.9358905,797.0006,103.70277,0.9958736,778.3454,133.102,0.89082134,779.5321,109.42392,0.8157705,754.4371,100.63376,0.8713473,782.2491,80.71567,0.796758,748.192,133.9356,0.90225995,714.8768,96.72608,0.9926814,670.5405,108.73849,0.9979381,521.3235,126.374794,0.91960925
"1630",826.10046,143.8368,0.88927644,796.58527,103.56715,1,776.87524,132.45872,0.8884851,778.71454,109.0409,0.8145344,754.38635,100.31604,0.86346686,782.13025,80.59019,0.78269714,748.06476,133.46793,0.9136379,713.32874,95.85296,0.98287976,670.7587,108.71028,0.99181706,521.32336,126.36864,0.92091244
"1631",826.10046,143.9022,0.8600727,796.27423,103.47748,0.9888229,776.79816,131.78682,0.8736497,778.0752,108.7764,0.82041323,754.3765,99.47497,0.8458817,782.0316,80.158516,0.77666503,746.99146,132.75975,0.9185264,712.97485,95.55184,0.99780566,670.7587,108.448326,0.9920677,521.3034,126.36864,0.9159609
"1632",826.10046,143.98927,0.87968385,795.9819,103.4314,0.9625565,776.5624,131.60216,0.8759785,777.75354,108.62836,0.8312025,754.2903,98.8513,0.87397254,781.43066,79.60377,0.7696316,745.6779,131.91122,0.91321653,712.4554,95.51252,0.992043,670.7587,107.99938,1,521.28076,126.34478,0.91361654
"1633",826.103,143.98927,0.89284426,795.6157,103.26036,0.9504762,776.2472,131.46344,0.88427466,777.1483,108.62622,0.8294924,753.7127,98.544975,0.8592236,780.8448,79.48805,0.7736997,745.03094,131.35626,0.9129196,712.0987,95.41043,1,670.7069,107.98644,1,521.1209,126.34478,0.9171547
"1634",826.2272,143.97017,0.8930399,795.6157,103.18132,0.9455946,776.2472,131.45319,0.89043844,776.75195,108.611496,0.8229827,753.28894,98.39112,0.8483578,780.4539,79.31455,0.7749002,744.7501,131.30122,0.9134309,711.9735,95.28518,1,670.38776,107.92234,1,521.1088,126.34478,0.91788656
"1635",826.2272,143.97017,0.9099411,795.6157,102.90213,0.9346507,776.1363,131.07207,0.8878876,776.7222,108.57486,0.8302843,753.1244,98.34322,0.84703356,780.238,79.22845,0.7713185,744.6957,131.25801,0.9226837,711.54517,94.90696,1,669.89386,107.92234,1,521.1054,126.237206,0.91627645
"1636",826.2272,143.97017,0.89510965,795.7027,102.66317,0.93587947,776.0635,130.65318,0.87823963,776.5228,108.56617,0.8260895,752.32587,98.03675,0.8352467,780.08466,78.9663,0.78016245,744.29584,131.19408,0.9302119,710.97906,94.63746,1,669.8005,107.92234,0.99886185,521.1014,126.23368,0.91802776
"1637",825.89545,143.80704,0.86702496,795.7215,102.39597,0.9315938,775.61005,130.35483,0.88030267,776.00653,108.23057,0.8328814,751.5529,97.91026,0.8385555,779.8283,78.82039,0.77868646,744.0363,130.9356,0.91939116,710.3708,94.52484,0.9793207,669.763,108.03135,0.9899549,521.09906,126.23368,0.91787696
"1638",825.88495,143.28792,0.86139834,795.7215,102.0101,0.9390229,775.26843,129.81517,0.8811357,775.7508,107.97783,0.8273117,750.981,97.44334,0.84126145,779.7977,78.80839,0.7649341,743.69226,130.72902,0.9289601,710.0392,94.464806,0.9870673,669.75244,108.03135,0.98840106,521.09906,126.237206,0.91903484
"1639",825.88495,143.03082,0.90682536,795.7027,101.782646,0.9518044,775.108,129.54163,0.8642909,775.40857,107.661995,0.82590646,750.66455,97.079994,0.8287238,779.5141,78.518486,0.76721615,743.5711,130.42221,0.9272868,710.0392,94.35457,0.9828492,669.75244,108.03531,0.9893289,521.1014,126.33522,0.91979337
"1640",825.88495,143.03082,0.91888446,795.7027,101.36436,0.9575487,775.108,129.22177,0.85208744,775.4041,107.33758,0.82767594,750.2322,96.76911,0.81515115,779.0458,78.24767,0.7680909,743.4931,130.23715,0.9226239,710.0128,94.10721,0.98082286,669.75244,108.03135,0.99340564,521.1209,126.36046,0.92307794
"1641",825.94336,143.03082,0.91315395,795.7215,101.31173,0.9568966,775.108,129.16249,0.8492776,775.4041,107.17273,0.826032,750.2322,96.45098,0.8090371,779.0458,78.13805,0.76480675,743.4931,129.87262,0.92071664,710.0392,94.051636,0.98698807,669.5516,108.03531,0.99216235,521.15936,126.379845,0.9215079
"1642",826.0763,143.03328,0.9050191,795.85425,101.2825,0.95358574,775.2429,129.1461,0.8491177,775.4041,107.17273,0.8302013,750.2322,96.45098,0.8180783,779.04236,78.07012,0.764941,743.4931,129.87262,0.918365,710.0464,93.952255,0.9870765,669.5391,108.00738,0.99454,521.1683,126.379845,0.92170703
"1643",826.15027,143.03328,0.8869869,796.03925,101.2825,0.95863557,775.353,129.1461,0.8484986,775.59265,107.17273,0.8237558,750.3332,96.45098,0.8192366,778.94073,78.07012,0.7584247,743.6214,129.87262,0.9208561,710.05005,93.952255,0.9891669,669.495,108.03531,0.99236655,521.19464,126.3927,0.92372036
"1644",826.2952,143.03328,0.8699775,796.1904,101.31173,0.9608524,775.6856,129.16249,0.85578763,775.66034,107.216705,0.8215225,750.4195,96.48392,0.81487834,778.94073,78.13805,0.762323,743.80774,129.8776,0.920909,710.1753,93.94544,0.99215126,669.4145,108.06893,0.99452347,521.19464,126.39272,0.9236491
"1645",827.20435,143.10875,0.97775525,796.1958,101.57223,0.96174055,775.8974,129.33356,0.85250354,775.8169,107.27043,0.8295183,750.4995,96.6576,0.81354016,778.94073,78.140884,0.76795375,743.81726,130.1228,0.92121786,710.1981,93.94544,0.9916396,669.3344,108.12814,0.99296397,521.19464,126.40311,0.92339146
"1646",827.22534,143.10875,0.9734956,796.1958,102.20831,0.95612067,776.0803,129.76732,0.8623499,775.8231,107.67174,0.8301709,750.4995,97.14976,0.81107867,778.94073,78.22691,0.7834431,743.9569,130.50745,0.9238461,710.2532,94.005226,0.99614143,669.2952,108.17879,0.99194705,521.1883,126.50306,0.9192975
"1647",827.22534,143.10875,0.9686131,796.1904,102.42952,0.94944334,776.09064,129.9286,0.8736685,775.82043,107.93774,0.83786875,750.56635,97.20214,0.81480175,779.06165,78.59096,0.790016,743.96686,130.7745,0.926361,710.2532,94.063515,1,669.25916,108.200356,0.992059,521.1883,126.50306,0.9201657
"1648",827.20435,143.35435,0.9778915,795.6786,102.632484,0.9525495,776.17224,130.34778,0.88155127,775.82043,108.22516,0.8392766,750.66516,97.58367,0.8195298,779.09406,78.85614,0.78752714,743.96686,131.07649,0.9306104,710.2532,94.26716,1,669.1807,108.278755,0.9918963,521.1883,126.50306,0.9180054
"1649",827.1572,144.06313,0.9544685,795.5495,102.898926,0.9552874,776.17773,130.48427,0.8875012,775.8169,108.41822,0.84438807,750.8343,97.77129,0.82028735,779.24084,79.0382,0.78485453,743.96686,131.15672,0.92699933,710.16626,94.30043,1,669.1563,108.278755,0.9901601,521.20087,126.49657,0.9212782
"1650",827.0704,144.6289,0.9461826,795.46075,103.334206,0.9766872,776.2873,130.79622,0.89625,775.82043,108.60883,0.84095824,750.85913,98.02639,0.8204241,779.50214,79.252754,0.78168386,743.9548,131.38208,0.9288703,710.1026,94.387726,1,669.13873,108.278755,0.9893542,521.22266,126.4877,0.91943157
"1651",826.77734,145.36795,0.9179429,795.3739,103.75437,0.9904049,776.2873,131.16641,0.91079146,775.81335,108.82882,0.83841544,750.86926,98.29538,0.82485664,779.7991,79.43709,0.78397137,743.82733,131.70316,0.9293261,709.964,94.53119,0.9987628,669.12836,108.278755,0.98654914,521.248,126.482574,0.92079884
"1652",826.5751,145.60278,0.93647146,795.3739,104.31572,1,776.2873,131.70744,0.918468,775.73535,108.82882,0.84013134,750.91187,98.29538,0.83062065,779.9047,79.59888,0.7816761,743.5301,131.70316,0.9307811,709.7895,94.70311,0.99929196,669.1104,108.28212,0.98525405,521.27167,126.482574,0.91655314
"1653",826.5296,147.29057,0.8972577,795.3739,105.54563,1,776.0002,131.87245,0.9366858,775.5419,108.85168,0.83105683,750.9948,98.29538,0.8304294,780.75824,79.721954,0.78208804,743.3923,131.70316,0.9321445,709.7392,94.79301,0.99569404,668.7928,108.572395,0.9770183,521.27167,126.38271,0.9153352
"1654",823.2713,149.77748,0.86762255,795.8108,107.476746,1,774.2891,131.90111,0.9709889,775.5419,108.946236,0.83302385,751.1276,97.77171,0.8233839,780.9701,79.82235,0.76021475,742.8744,131.03082,0.9338205,709.67725,94.83091,0.98934805,668.7928,108.63357,0.9777632,521.27167,126.37522,0.9179872
"1655",821.72614,153.4542,0.849827,796.32904,110.029625,0.99806994,773.119,133.65019,0.98152834,775.4841,109.01336,0.85141474,751.1631,97.768234,0.81101316,781.41846,79.98461,0.75876397,742.09436,130.52055,0.92477214,709.67725,94.83091,0.9875889,668.7928,108.63357,0.9784204,521.20215,126.36024,0.91087025
"1656",818.1028,163.60365,0.81665504,796.32904,113.009384,0.92275935,771.6039,135.38461,0.9696628,775.2953,111.161255,0.86645997,752.2777,97.768234,0.8549776,782.0877,80.11434,0.74890924,740.3146,129.73189,0.90293515,709.67725,94.83091,0.9793336,669.0171,108.63357,0.977326,521.20215,126.36008,0.90939736
"1657",814.94135,170.38306,0.9067461,796.32904,119.00164,0.90706086,769.4069,138.96457,0.96405774,775.11487,114.33377,0.93659437,755.3234,97.77171,0.8075649,782.0877,81.06625,0.75557524,739.6207,129.73189,0.8828131,709.96643,94.00316,0.95738953,669.0332,108.41241,0.97553664,521.2011,126.36008,0.9090163
"1658",811.32745,178.733,0.9374065,795.6008,127.27049,0.95884323,769.34766,144.1234,0.87822616,774.02344,120.409004,0.8892271,755.69507,98.89581,0.7022252,782.0877,82.94296,0.7550244,738.6175,129.73189,0.87096834,710.0377,93.997116,0.92447907,669.0731,108.1012,0.9759601,521.20215,126.34874,0.9104158
"1659",809.1973,185.29286,0.95509034,795.23486,134.24902,0.95671856,769.2764,149.73817,0.96153843,773.6971,123.67535,0.9306031,755.69507,100.22564,0.71908873,781.20154,84.47906,0.75731003,738.5888,131.17136,0.94361424,710.6021,93.88912,0.89487493,670.939,106.89279,0.9585384,521.21277,126.34874,0.91145015
"1660",808.304,189.16495,0.8899475,793.9558,138.20515,0.84312296,768.4268,155.1174,0.9742215,773.61237,127.94318,0.8559222,755.69507,100.820175,0.6616063,779.17413,85.74835,0.7322758,737.44855,132.00601,0.92331403,711.4418,93.6735,0.9387081,672.2981,106.33798,0.93311316,521.21277,126.34394,0.9117863
"1661",808.01984,192.36588,0.95727843,793.69666,141.02382,0.8798428,767.1408,156.17682,0.9581023,772.43146,129.22267,0.88624394,755.69507,100.9147,0.6350541,777.8079,85.81247,0.66977507,735.9256,132.00601,0.9038061,711.55865,93.45699,0.9574714,672.6778,104.863396,0.91071534,521.2011,126.34394,0.91289794
"1662",807.0728,193.81963,0.9811588,793.6319,142.56111,0.8808838,766.85175,156.17682,0.9109106,771.6665,130.3421,0.8795254,755.69507,100.9147,0.59135616,777.30426,86.88322,0.62913793,735.52014,132.00601,0.90042174,711.93,92.66108,0.9601448,673.6668,104.74403,0.92621017,521.19086,126.34394,0.9139036
"1663",804.1029,193.81963,0.9804188,790.63745,142.56111,0.8267591,764.77026,156.17682,0.8888304,769.46533,130.3421,0.8823815,755.83636,100.9147,0.60912865,777.30426,86.91701,0.57257,733.635,130.00334,0.8501898,712.66736,91.064384,0.93750644,673.8261,103.378044,0.90664375,521.19086,126.10644,0.9113535
"1664",799.613,193.81963,0.9328452,788.0116,142.56111,0.89386046,761.38824,155.50462,0.90985376,767.39923,130.3421,0.9200537,756.069,99.88087,0.66756535,777.30426,86.91701,0.5776469,733.1971,127.852776,0.8410342,715.1202,89.6509,0.9389449,673.929,103.35244,0.90326357,521.19086,126.01667,0.9129496
"1665",798.751,193.8156,0.90989584,787.2756,142.0014,0.9159544,759.9953,155.19196,0.9143108,767.39923,130.13567,0.9375352,756.445,99.48688,0.697413,777.48364,86.75237,0.58847725,733.0151,126.03125,0.8578846,717.2939,88.333244,0.9340939,674.8673,102.69639,0.9108051,521.3246,125.79238,0.9143869
"1666",798.21906,192.807,0.87734705,786.457,141.19577,0.93579245,758.754,154.73228,0.90714455,767.23413,129.08427,0.9392195,756.445,99.09208,0.726351,777.894,86.75237,0.58114105,732.82025,125.17094,0.8779126,718.1714,86.60745,0.93088657,676.07666,102.15769,0.9185842,521.35785,125.61123,0.9128487
"1667",795.85876,191.46445,0.91498756,785.8237,140.74615,0.94465446,758.6687,153.6141,0.8992598,766.6447,128.79573,0.92180586,756.445,98.81862,0.7403005,777.894,86.090935,0.5843128,732.82025,124.43219,0.93214273,720.36957,85.362076,0.94910043,677.0258,101.93087,0.8990492,521.4861,125.06742,0.88200355
"1668",795.2119,190.65157,0.90785855,784.2034,140.43996,0.9330198,758.1303,153.43262,0.9204081,766.6447,128.64465,0.92814994,756.38495,98.27245,0.75103617,777.894,85.6808,0.547533,732.6983,123.8731,0.94872165,720.88776,84.75826,0.97630966,678.42206,101.7079,0.8821804,522.50195,124.10236,0.87516785
"1669",793.90717,189.82948,0.9032117,783.0009,139.86823,0.89523214,757.4472,151.24834,0.96157646,766.2582,127.49793,0.8973042,755.95776,97.95868,0.78877676,777.86163,85.33913,0.53850865,731.81665,123.15425,0.9721407,720.88776,84.49656,0.982196,678.7394,101.54956,0.8855824,522.6011,124.0805,0.8737107
"1670",793.1676,188.41876,0.89805794,780.90137,138.47119,0.8964442,755.916,149.5303,1,765.3834,126.230934,0.8545288,755.7471,97.481224,0.81317466,777.8052,84.9915,0.5449868,731.1781,122.26298,0.9913774,720.88776,84.03297,0.9820608,678.97473,101.50445,0.8881207,522.6011,123.99046,0.8759459
"1671",789.39734,188.41876,0.9520942,779.0558,138.47119,0.9369557,753.78754,147.71675,1,764.5319,124.30236,0.85245734,754.7052,97.18737,0.8124511,777.8052,84.9915,0.5198885,730.08466,120.01517,0.96547264,720.5804,83.18884,0.97948873,679.1709,101.50445,0.88791263,522.6011,123.83272,0.87547284
"1672",782.414,188.41876,1,778.0365,138.47119,0.95029426,751.23975,143.70749,0.9365227,763.7569,123.018364,0.8910215,754.13837,95.88889,0.85523516,777.86163,85.33913,0.51443726,728.9276,118.8178,0.90577024,720.39923,82.34192,0.98618233,679.3684,101.54956,0.88911855,522.6122,123.294556,0.8645027
"1673",776.4784,188.85815,0.84141546,776.6637,139.5823,0.87675416,747.8859,143.69603,0.950415,762.4708,123.018364,0.910543,753.5097,95.88889,0.8218097,778.68353,86.44542,0.5015467,728.0493,115.00802,0.8627069,720.39923,81.74214,1,679.38544,101.783325,0.89264536,522.55566,123.00803,0.86180156
"1674",767.2395,190.44882,0.8728604,775.70483,139.77448,0.8756701,744.12006,143.69603,0.99608266,760.8873,123.018364,0.9083576,752.2682,95.88889,0.80320764,778.6887,86.975685,0.52057594,726.3001,114.54328,0.84644854,720.39923,80.550476,0.9892725,679.4751,101.783325,0.8964093,522.5186,122.697845,0.8517901
"1675",761.9398,191.46687,0.8318321,772.61554,143.37575,0.8532614,741.4129,143.69603,0.93324035,758.1793,125.749725,0.94325405,750.1843,96.47205,0.8275085,778.9806,87.028595,0.50035596,724.1838,112.37016,0.8246007,721.1549,79.470856,0.97729105,679.54895,101.783325,0.9015385,522.4599,122.630066,0.85307646
"1676",756.85175,193.98734,0.98880243,769.16833,145.34447,0.8877085,738.4846,143.8632,0.9597416,755.3709,126.25162,0.9518083,749.0912,96.94598,0.86046135,779.09125,91.8923,0.49116245,721.8361,111.43561,0.82879025,721.96606,78.65041,0.9684841,679.67395,101.64626,0.9345426,522.0256,121.42258,0.8237354
"1677",751.5566,195.09485,0.931415,764.1856,149.6698,0.96940404,736.11066,144.86217,0.9234331,752.35767,128.96457,0.88917947,748.0814,97.560905,0.88020885,779.09125,93.53436,0.55106896,719.9823,111.18406,0.83883464,722.118,77.86632,0.91764617,679.8776,101.449745,0.9406212,521.9116,121.30292,0.8145596
"1678",748.92053,196.14996,0.9590449,761.09705,153.48105,0.9097699,733.34534,147.72325,0.97833127,749.6076,132.51346,0.8073882,744.6024,99.82345,0.90505445,779.09125,96.4616,0.58971924,718.5374,111.07986,0.84247565,722.1872,77.26218,0.9463741,680.0016,101.412704,0.9543792,521.81464,121.298325,0.81313765
"1679",748.32227,197.50221,0.96823865,759.67676,154.86922,0.8307445,731.9572,148.95645,1,748.22363,133.87929,0.81912863,743.0121,101.50242,0.85508865,777.3899,97.43214,0.63590795,717.86,111.18406,0.86455834,722.1872,77.26218,0.93430793,680.10693,101.36465,0.9551151,521.6988,121.286865,0.8148948
"1680",746.5162,199.19572,0.9884916,759.5223,155.386,0.782521,731.06464,150.0328,1,747.3533,135.02504,0.8275696,741.83295,102.88539,0.84940296,776.0342,99.33815,0.67066336,717.6014,111.43561,0.8533116,722.118,77.26218,0.948263,680.23914,101.27328,0.9600171,521.53925,121.28488,0.8151053
"1681",745.84216,199.19572,0.99260134,758.73126,155.386,0.83738583,730.06165,150.0328,0.9963746,747.1685,135.02504,0.8266253,741.6791,103.38576,0.8410766,773.43115,99.78214,0.70077664,717.1331,111.928375,0.84711236,722.03015,77.26637,0.9036785,680.3443,101.26031,0.95781696,521.3851,121.24255,0.8064177
"1682",745.3297,199.19572,0.9879677,758.0508,155.02438,0.8337603,729.20886,150.0328,0.99195814,746.1768,135.02504,0.822067,740.4417,103.38576,0.856048,771.93414,99.87872,0.7052124,716.4164,111.928375,0.84737575,722.03015,77.26637,0.9042742,680.3969,101.25839,0.9635355,521.20197,121.18836,0.79919964
"1683",745.3297,198.54514,0.9794033,757.8864,155.02438,0.8315027,729.0974,148.98685,1,746.06433,135.02072,0.84064114,740.4128,103.38576,0.8613281,771.87915,99.87872,0.69948566,716.40497,111.928375,0.8482106,721.984,77.26637,0.9088725,680.45355,101.155266,0.96459436,520.99384,121.12358,0.79456425
"1684",745.3297,198.38594,0.97834516,757.65515,154.36005,0.828807,728.98096,148.2868,1,746.06433,134.31245,0.85088634,740.4128,103.2385,0.8589984,771.87915,99.87872,0.7007743,716.33704,111.61965,0.85509765,722.03015,77.11502,0.9103373,680.51,101.12449,0.96754175,520.7624,121.12358,0.7907041
"1685",745.3297,197.52756,0.9644505,757.6193,153.87947,0.8349924,728.98096,147.33693,1,746.06433,133.68817,0.85144746,740.4417,103.22066,0.863506,771.87915,99.59644,0.7090542,716.1045,111.355095,0.83447087,721.9423,76.6837,0.8948496,680.5481,101.06519,0.96420693,520.758,121.12358,0.79022723
"1686",745.3297,195.53525,0.94660205,757.5979,151.85683,0.8404497,728.98096,146.3411,1,746.1448,132.43991,0.85584223,740.8813,103.02389,0.88249254,772.2093,98.87499,0.72018206,715.6869,110.386314,0.8356054,721.8473,76.22717,0.9215693,680.5692,101.0142,0.9629358,520.758,121.12668,0.8010276
"1687",745.579,194.11118,0.91807,757.5979,150.26607,0.8172524,729.1595,144.97284,1,746.15125,130.94911,0.85989547,740.9598,102.08545,0.8998459,772.62506,98.25205,0.7073571,715.5774,109.727264,0.8293642,721.7954,75.97783,0.899428,680.6452,100.97873,0.9577632,520.6009,121.12668,0.7981877
"1688",745.579,193.73698,0.91708297,757.6104,149.74854,0.81228197,729.1595,144.37029,0.991802,746.15125,130.35452,0.8674275,740.9598,101.0767,0.91074944,772.728,97.65813,0.68963087,715.2838,109.266914,0.8386563,721.741,75.54252,0.9349663,680.6452,100.9607,0.9559176,520.59937,121.12668,0.7954338
